,user_id,transaction_id,person,date,city,purchased_items
5384,USER1798,TX05385,Sara Flores,2024-02-04,"Fort Worth, TX","HDD,External HDD,Headset,Speakers,Sound Card"
5385,USER1798,TX05386,Sara Flores,2023-03-28,"Fort Worth, TX","CPU Cooler,Monitor,Motherboard,Mouse"
5386,USER1799,TX05387,Jose Morgan,2024-05-02,"Jacksonville, FL","Mouse,External HDD,Power Supply,Headset"
5387,USER1799,TX05388,Jose Morgan,2023-06-26,"Jacksonville, FL","Graphics Tablet,CPU,Monitor"
5388,USER1799,TX05389,Jose Morgan,2024-09-08,"Jacksonville, FL","RAM,Optical Drive,SSD,Cooling Fan,Power Supply,USB Hub,UPS"
5389,USER1799,TX05390,Jose Morgan,2023-10-14,"Jacksonville, FL","Surge Protector,RAM,Thermal Paste,UPS"
5390,USER1799,TX05391,Jose Morgan,2023-01-30,"Jacksonville, FL","GPU,Keyboard,Headset,HDD"
5391,USER1800,TX05392,Pamela Shaw,2023-01-17,"San Diego, CA","CPU Cooler,Mouse,Motherboard,Surge Protector,Cooling Fan,SSD,RGB Lighting"
5392,USER1800,TX05393,Pamela Shaw,2024-06-08,"San Diego, CA","Graphics Tablet,SSD,Surge Protector,Keyboard,External HDD,CPU Cooler,Network Card"
5393,USER1800,TX05394,Pamela Shaw,2023-06-18,"San Diego, CA","Optical Drive,Network Card,Webcam,USB Hub,External HDD,Surge Protector,Sound Card,Case,Headset"
5394,USER1801,TX05395,Chelsea Sanford,2023-02-28,"Indianapolis, IN","Graphics Tablet,Motherboard,UPS,GPU,Network Card,Case,HDD,CPU Cooler"
5395,USER1802,TX05396,Austin Henry,2024-04-10,"Phoenix, AZ","Mouse,UPS,GPU,Headset"
5396,USER1802,TX05397,Austin Henry,2023-03-09,"Phoenix, AZ","RAM,Webcam,Sound Card,Power Supply,RGB Lighting,Graphics Tablet,CPU Cooler"
5397,USER1802,TX05398,Austin Henry,2023-07-31,"Phoenix, AZ","External HDD,CPU Cooler,RAM"
5398,USER1802,TX05399,Austin Henry,2023-08-05,"Phoenix, AZ","Graphics Tablet,Cooling Fan,Power Supply,Speakers,Headset,Optical Drive"
5399,USER1802,TX05400,Austin Henry,2022-12-04,"Phoenix, AZ","GPU,CPU,RGB Lighting,Case"
5400,USER1803,TX05401,Lawrence Davenport,2023-10-29,"San Antonio, TX","Network Card,RGB Lighting,CPU,Monitor,HDD,SSD,Optical Drive"
5401,USER1803,TX05402,Lawrence Davenport,2023-07-12,"San Antonio, TX","CPU,HDD,Motherboard,Graphics Tablet,Keyboard"
5402,USER1803,TX05403,Lawrence Davenport,2022-11-11,"San Antonio, TX","Headset,Mouse,Cooling Fan,RGB Lighting,CPU"
5403,USER1803,TX05404,Lawrence Davenport,2024-02-28,"San Antonio, TX","Headset,GPU,Case,UPS"
5404,USER1804,TX05405,Sarah Price,2023-10-01,"Jacksonville, FL","RAM,Power Supply,Graphics Tablet,Speakers,Cooling Fan,Sound Card,CPU Cooler,USB Hub,Monitor"
5405,USER1804,TX05406,Sarah Price,2023-04-30,"Jacksonville, FL","RGB Lighting,Power Supply,Mouse,USB Hub,Webcam,Surge Protector,Network Card,Sound Card,Cooling Fan"
5406,USER1804,TX05407,Sarah Price,2022-12-27,"Jacksonville, FL","Network Card,Surge Protector,External HDD,HDD"
5407,USER1804,TX05408,Sarah Price,2024-05-20,"Jacksonville, FL","Optical Drive,Surge Protector,Thermal Paste,Cooling Fan,SSD,Headset,UPS"
5408,USER1804,TX05409,Sarah Price,2024-04-22,"Jacksonville, FL","Motherboard,Speakers,Case,RGB Lighting,Sound Card,Monitor,Graphics Tablet,Headset"
5409,USER1805,TX05410,Marie Wilson,2023-03-10,"San Francisco, CA","Monitor,Sound Card,External HDD,Network Card,Optical Drive,Webcam,Case,Graphics Tablet"
5410,USER1805,TX05411,Marie Wilson,2023-01-31,"San Francisco, CA","UPS,Webcam,Motherboard,CPU,Speakers,CPU Cooler,Graphics Tablet"
5411,USER1805,TX05412,Marie Wilson,2023-06-11,"San Francisco, CA","SSD,USB Hub,Case,Power Supply,Mouse,Surge Protector,Optical Drive,Graphics Tablet,CPU Cooler"
5412,USER1805,TX05413,Marie Wilson,2024-08-18,"San Francisco, CA","Mouse,RGB Lighting,Motherboard,Cooling Fan,HDD,Surge Protector,Graphics Tablet,USB Hub"
5413,USER1806,TX05414,Krista Fischer,2023-10-26,"Houston, TX","Speakers,External HDD,Motherboard,Network Card,Optical Drive"
5414,USER1806,TX05415,Krista Fischer,2024-03-18,"Houston, TX","CPU,HDD,Headset,Speakers,CPU Cooler,Motherboard,Sound Card,USB Hub,Network Card,Keyboard"
5415,USER1806,TX05416,Krista Fischer,2024-02-24,"Houston, TX","External HDD,Power Supply,Monitor"
5416,USER1806,TX05417,Krista Fischer,2023-01-12,"Houston, TX","Optical Drive,CPU Cooler,RGB Lighting,GPU,SSD"
5417,USER1807,TX05418,Nancy Simpson,2024-05-17,"Austin, TX","Network Card,RAM,SSD,Monitor,RGB Lighting,Mouse"
5418,USER1807,TX05419,Nancy Simpson,2023-05-01,"Austin, TX","Sound Card,Webcam,Mouse,Network Card,CPU Cooler"
5419,USER1807,TX05420,Nancy Simpson,2024-01-07,"Austin, TX","Graphics Tablet,USB Hub,UPS,Power Supply,Surge Protector,Sound Card,Thermal Paste,CPU,SSD"
5420,USER1807,TX05421,Nancy Simpson,2022-12-03,"Austin, TX","Case,Power Supply,Network Card,Speakers,Webcam,USB Hub,SSD,CPU"
5421,USER1808,TX05422,Randy Brown,2023-11-05,"Austin, TX","RGB Lighting,Power Supply,Speakers,Optical Drive,Network Card,Thermal Paste,CPU,Graphics Tablet"
5422,USER1808,TX05423,Randy Brown,2024-09-16,"Austin, TX","SSD,Network Card,Graphics Tablet,HDD,CPU Cooler,Speakers,Webcam"
5423,USER1808,TX05424,Randy Brown,2023-03-03,"Austin, TX","CPU Cooler,Optical Drive,Network Card,External HDD,Power Supply,RAM,Keyboard,Cooling Fan,Sound Card"
5424,USER1808,TX05425,Randy Brown,2024-04-16,"Austin, TX","CPU,CPU Cooler,Optical Drive,Surge Protector,GPU"
5425,USER1808,TX05426,Randy Brown,2023-04-18,"Austin, TX","Sound Card,CPU Cooler,Cooling Fan,Thermal Paste,Keyboard,GPU,RGB Lighting,USB Hub,Motherboard,Optical Drive"
5426,USER1809,TX05427,Emily Thomas,2024-07-29,"Seattle, WA","HDD,External HDD,UPS,Webcam,Thermal Paste,Cooling Fan"
5427,USER1809,TX05428,Emily Thomas,2022-10-04,"Seattle, WA","Mouse,RGB Lighting,Cooling Fan,HDD,External HDD,Graphics Tablet,Thermal Paste"
5428,USER1809,TX05429,Emily Thomas,2024-07-16,"Seattle, WA","Webcam,CPU,SSD,Monitor,Power Supply,External HDD,Mouse"
5429,USER1810,TX05430,John Murphy,2023-12-28,"Seattle, WA","Cooling Fan,Monitor,Thermal Paste,Sound Card,Graphics Tablet"
5430,USER1810,TX05431,John Murphy,2023-05-26,"Seattle, WA","USB Hub,RGB Lighting,Thermal Paste,UPS,Keyboard,Surge Protector"
5431,USER1811,TX05432,Katherine Jones,2023-07-02,"Houston, TX","Headset,Graphics Tablet,Monitor"
5432,USER1811,TX05433,Katherine Jones,2023-01-26,"Houston, TX","CPU,Power Supply,Headset,Thermal Paste,Cooling Fan,Case,GPU,Surge Protector,RGB Lighting"
5433,USER1811,TX05434,Katherine Jones,2024-06-26,"Houston, TX","Mouse,UPS,GPU,USB Hub,RAM,CPU Cooler,Sound Card"
5434,USER1811,TX05435,Katherine Jones,2023-03-19,"Houston, TX","RAM,Optical Drive,Webcam"
5435,USER1812,TX05436,Benjamin Neal,2023-03-24,"Philadelphia, PA","Motherboard,Monitor,Case,External HDD,Surge Protector,HDD,RAM,CPU Cooler"
5436,USER1812,TX05437,Benjamin Neal,2023-08-17,"Philadelphia, PA","SSD,Speakers,USB Hub,Monitor,CPU Cooler,Power Supply"
5437,USER1812,TX05438,Benjamin Neal,2024-01-18,"Philadelphia, PA","UPS,CPU Cooler,SSD,Monitor,USB Hub,Case,GPU"
5438,USER1812,TX05439,Benjamin Neal,2024-06-24,"Philadelphia, PA","Keyboard,RGB Lighting,Surge Protector,Graphics Tablet,Sound Card,Headset,Mouse,GPU,HDD"
5439,USER0378,TX05440,Kathleen Jackson,2023-07-29,"Detroit, MI","Optical Drive,RGB Lighting,UPS,Monitor,RAM,Network Card,GPU,External HDD"
5440,USER1813,TX05441,William Evans,2024-07-21,"Dallas, TX","SSD,External HDD,USB Hub,Optical Drive,Keyboard"
5441,USER1813,TX05442,William Evans,2023-07-18,"Dallas, TX","Motherboard,USB Hub,Optical Drive,GPU,Thermal Paste,Sound Card,RGB Lighting,Webcam,External HDD"
5442,USER1814,TX05443,Evan Lopez,2023-11-20,"San Antonio, TX","Mouse,Case,SSD,Power Supply,GPU,Thermal Paste,RGB Lighting,Optical Drive,Network Card"
5443,USER1814,TX05444,Evan Lopez,2024-01-11,"San Antonio, TX","Sound Card,RAM,Webcam,Thermal Paste,Motherboard,Speakers,Optical Drive,Headset,Surge Protector"
5444,USER1814,TX05445,Evan Lopez,2023-12-23,"San Antonio, TX","USB Hub,Case,Network Card"
5445,USER1815,TX05446,Jamie Buchanan,2023-11-16,"Jacksonville, FL","Cooling Fan,SSD,Speakers,HDD,Surge Protector,RAM,UPS,Sound Card"
5446,USER1815,TX05447,Jamie Buchanan,2024-07-10,"Jacksonville, FL","RAM,Motherboard,Mouse"
5447,USER1815,TX05448,Jamie Buchanan,2023-10-06,"Jacksonville, FL","Graphics Tablet,Monitor,Motherboard,Case,RAM,CPU,Keyboard,Mouse,SSD"
5448,USER1815,TX05449,Jamie Buchanan,2023-04-26,"Jacksonville, FL","External HDD,Graphics Tablet,CPU"
5449,USER1816,TX05450,Stacy Kaufman,2023-05-22,"El Paso, TX","Speakers,CPU Cooler,Sound Card,CPU"
5450,USER1816,TX05451,Stacy Kaufman,2024-04-16,"El Paso, TX","USB Hub,Motherboard,RAM,Monitor,CPU Cooler,RGB Lighting,Sound Card,Graphics Tablet,Optical Drive"
5451,USER1817,TX05452,Ashley Rivera,2023-06-01,"Los Angeles, CA","Speakers,USB Hub,Cooling Fan,Keyboard,Case,Network Card,RGB Lighting"
5452,USER1818,TX05453,Tiffany Rodriguez,2024-01-27,"Philadelphia, PA","Thermal Paste,Optical Drive,Mouse"
5453,USER1818,TX05454,Tiffany Rodriguez,2023-11-08,"Philadelphia, PA","Surge Protector,Mouse,Optical Drive,CPU,SSD,RAM"
5454,USER1818,TX05455,Tiffany Rodriguez,2022-11-23,"Philadelphia, PA","Keyboard,Optical Drive,Power Supply,Case,Graphics Tablet,GPU"
5455,USER1818,TX05456,Tiffany Rodriguez,2022-11-21,"Philadelphia, PA","USB Hub,Webcam,CPU Cooler,Motherboard,UPS,Monitor,Keyboard,SSD,GPU"
5456,USER1819,TX05457,Sarah Carpenter,2024-07-01,"Chicago, IL","Mouse,Thermal Paste,Cooling Fan,USB Hub,SSD,Webcam,UPS"
5457,USER1819,TX05458,Sarah Carpenter,2022-11-05,"Chicago, IL","GPU,Power Supply,SSD,Motherboard,RGB Lighting,Monitor,Network Card,Optical Drive,RAM,Graphics Tablet"
5458,USER1820,TX05459,Frank Lyons,2022-12-30,"Detroit, MI","Surge Protector,USB Hub,Thermal Paste,CPU,CPU Cooler,Mouse"
5459,USER1820,TX05460,Frank Lyons,2023-05-09,"Detroit, MI","SSD,RAM,GPU,Keyboard,CPU,CPU Cooler,Monitor,Headset"
5460,USER1820,TX05461,Frank Lyons,2023-12-29,"Detroit, MI","CPU,Cooling Fan,Power Supply,External HDD,GPU,Thermal Paste,SSD"
5461,USER1820,TX05462,Frank Lyons,2024-01-31,"Detroit, MI","Webcam,Monitor,Headset,RGB Lighting,Cooling Fan,External HDD,USB Hub"
5462,USER1821,TX05463,Frederick Roberts,2023-06-18,"Charlotte, NC","CPU,Headset,Surge Protector,RGB Lighting,Sound Card,Motherboard,Cooling Fan,Case"
5463,USER1821,TX05464,Frederick Roberts,2023-04-27,"Charlotte, NC","HDD,Network Card,RAM,CPU"
5464,USER1821,TX05465,Frederick Roberts,2024-07-16,"Charlotte, NC","Sound Card,RAM,Case,Thermal Paste,External HDD,UPS"
5465,USER1822,TX05466,Emily Turner,2022-10-29,"Austin, TX","CPU,Cooling Fan,UPS,USB Hub,Speakers,HDD,Sound Card,Headset"
5466,USER1822,TX05467,Emily Turner,2024-03-20,"Austin, TX","Power Supply,Sound Card,Monitor,Motherboard,Optical Drive,UPS,Case,CPU Cooler"
5467,USER1822,TX05468,Emily Turner,2024-02-26,"Austin, TX","Cooling Fan,External HDD,SSD,USB Hub,Case,Surge Protector"
5468,USER1822,TX05469,Emily Turner,2024-09-14,"Austin, TX","Webcam,Keyboard,Mouse"
5469,USER1822,TX05470,Emily Turner,2024-04-11,"Austin, TX","Case,Headset,Monitor,Webcam,RGB Lighting"
5470,USER1823,TX05471,Mr. Jason Ellis DDS,2023-11-29,"San Antonio, TX","Mouse,GPU,CPU,Sound Card"
5471,USER1823,TX05472,Mr. Jason Ellis DDS,2024-03-21,"San Antonio, TX","UPS,Motherboard,Graphics Tablet,Power Supply,Keyboard,CPU Cooler,Sound Card,Cooling Fan,Network Card"
5472,USER1823,TX05473,Mr. Jason Ellis DDS,2024-08-10,"San Antonio, TX","Surge Protector,Network Card,USB Hub,Monitor"
5473,USER1824,TX05474,Sydney Sims,2023-10-22,"Phoenix, AZ","Mouse,RAM,Keyboard,Case,SSD,Optical Drive,Cooling Fan,GPU,Surge Protector"
5474,USER1824,TX05475,Sydney Sims,2024-02-16,"Phoenix, AZ","UPS,Optical Drive,Speakers,USB Hub,Motherboard,HDD,Case,Power Supply,Graphics Tablet"
5475,USER1824,TX05476,Sydney Sims,2023-01-31,"Phoenix, AZ","GPU,Optical Drive,CPU"
5476,USER1824,TX05477,Sydney Sims,2023-09-15,"Phoenix, AZ","Mouse,Monitor,Case,Keyboard,Cooling Fan,Optical Drive,GPU,External HDD,Speakers,HDD"
5477,USER1824,TX05478,Sydney Sims,2022-10-02,"Phoenix, AZ","Mouse,Headset,Keyboard,UPS,Graphics Tablet,External HDD,Power Supply"
5478,USER1825,TX05479,Cynthia Jones,2023-09-21,"Fort Worth, TX","CPU,SSD,Optical Drive,Sound Card,Case,Headset"
5479,USER1825,TX05480,Cynthia Jones,2024-05-18,"Fort Worth, TX","Sound Card,USB Hub,Motherboard,Surge Protector,HDD,Cooling Fan,Optical Drive,Power Supply,GPU,SSD"
5480,USER1825,TX05481,Cynthia Jones,2023-01-27,"Fort Worth, TX","Headset,UPS,Keyboard,RAM,Speakers,Mouse"
5481,USER1825,TX05482,Cynthia Jones,2024-04-10,"Fort Worth, TX","Surge Protector,Speakers,Case,Mouse,Optical Drive,Sound Card,CPU Cooler,UPS,SSD,Monitor"
5482,USER1825,TX05483,Cynthia Jones,2022-10-12,"Fort Worth, TX","Keyboard,Optical Drive,CPU"
5483,USER1826,TX05484,Lisa Mccarthy DDS,2023-05-10,"San Diego, CA","GPU,Graphics Tablet,Network Card,Case,Keyboard,Sound Card"
5484,USER1826,TX05485,Lisa Mccarthy DDS,2022-11-05,"San Diego, CA","Case,Surge Protector,Graphics Tablet"
5485,USER1826,TX05486,Lisa Mccarthy DDS,2023-01-12,"San Diego, CA","Headset,Speakers,Power Supply"
5486,USER1826,TX05487,Lisa Mccarthy DDS,2024-07-05,"San Diego, CA","Power Supply,HDD,Webcam,Thermal Paste,Monitor,Keyboard"
5487,USER1826,TX05488,Lisa Mccarthy DDS,2023-10-30,"San Diego, CA","Headset,Motherboard,RAM,External HDD,HDD,USB Hub,GPU,Case,Mouse,Surge Protector"
5488,USER0944,TX05489,Brent Hawkins,2023-04-16,"San Jose, CA","Keyboard,Speakers,Thermal Paste,HDD,Case,Monitor,CPU Cooler,Network Card"
5489,USER0944,TX05490,Brent Hawkins,2023-01-22,"San Jose, CA","Cooling Fan,Speakers,Webcam,HDD"
5490,USER1827,TX05491,Edward Richardson,2022-11-23,"Charlotte, NC","USB Hub,Webcam,Sound Card,CPU Cooler,External HDD"
5491,USER1827,TX05492,Edward Richardson,2022-11-04,"Charlotte, NC","Motherboard,Keyboard,Graphics Tablet,Network Card,External HDD,SSD,Mouse,UPS,Case,Sound Card"
5492,USER1827,TX05493,Edward Richardson,2024-06-15,"Charlotte, NC","GPU,Power Supply,Mouse,Network Card,Headset,HDD,UPS,Surge Protector"
5493,USER1828,TX05494,Kristina Johnson,2023-03-19,"Denver, CO","Power Supply,HDD,Mouse,SSD,CPU Cooler,RAM,External HDD,Speakers,Keyboard,Thermal Paste"
5494,USER1828,TX05495,Kristina Johnson,2023-10-18,"Denver, CO","External HDD,Headset,Surge Protector,HDD,Webcam,UPS,Motherboard,Sound Card"
5495,USER1829,TX05496,Michelle Gonzalez,2023-07-12,"Fort Worth, TX","USB Hub,External HDD,Case"
5496,USER1829,TX05497,Michelle Gonzalez,2024-06-21,"Fort Worth, TX","Monitor,External HDD,Motherboard,Mouse,RAM,Headset,Speakers"
5497,USER1829,TX05498,Michelle Gonzalez,2023-01-09,"Fort Worth, TX","Monitor,Sound Card,Network Card,Motherboard,External HDD,RAM,Surge Protector,Keyboard,SSD,Webcam"
5498,USER1830,TX05499,Eric Hunter,2023-02-19,"Detroit, MI","Surge Protector,RGB Lighting,Motherboard,GPU,USB Hub,Thermal Paste,CPU Cooler,Graphics Tablet,Headset,Keyboard"
5499,USER1830,TX05500,Eric Hunter,2022-10-23,"Detroit, MI","Thermal Paste,RAM,Headset,RGB Lighting"
5500,USER1830,TX05501,Eric Hunter,2023-11-27,"Detroit, MI","USB Hub,Thermal Paste,Network Card,CPU,RAM,Cooling Fan,Keyboard,Headset"
5501,USER1830,TX05502,Eric Hunter,2024-08-16,"Detroit, MI","Cooling Fan,CPU Cooler,Sound Card,External HDD,Graphics Tablet,HDD,SSD,Thermal Paste,GPU,Monitor"
5502,USER1831,TX05503,Kenneth Shaw,2023-06-08,"Houston, TX","Network Card,Speakers,Case,Power Supply,External HDD,CPU,Monitor,USB Hub"
5503,USER1831,TX05504,Kenneth Shaw,2024-02-11,"Houston, TX","Cooling Fan,External HDD,Optical Drive,Webcam,Power Supply,CPU Cooler,Motherboard,Monitor,Network Card,RAM"
5504,USER1831,TX05505,Kenneth Shaw,2023-12-04,"Houston, TX","UPS,Sound Card,HDD,Thermal Paste,Keyboard"
5505,USER1831,TX05506,Kenneth Shaw,2024-07-23,"Houston, TX","Case,UPS,USB Hub"
5506,USER1832,TX05507,Casey Wagner,2023-05-02,"Columbus, OH","RAM,Webcam,External HDD,Motherboard,Keyboard"
5507,USER1832,TX05508,Casey Wagner,2024-08-05,"Columbus, OH","Cooling Fan,USB Hub,Headset,CPU Cooler,GPU,UPS,Thermal Paste"
5508,USER1832,TX05509,Casey Wagner,2023-02-18,"Columbus, OH","Speakers,Graphics Tablet,Power Supply,CPU Cooler,Motherboard,Network Card,GPU,Headset"
5509,USER1832,TX05510,Casey Wagner,2024-08-13,"Columbus, OH","RGB Lighting,UPS,Cooling Fan"
5510,USER1833,TX05511,Andrew Miller,2022-10-01,"San Diego, CA","Thermal Paste,Speakers,Monitor,Optical Drive,USB Hub,Headset,UPS,Motherboard,Case"
5511,USER1833,TX05512,Andrew Miller,2022-12-14,"San Diego, CA","USB Hub,RGB Lighting,Mouse,RAM,Network Card,Webcam,Case,Cooling Fan"
5512,USER1833,TX05513,Andrew Miller,2023-01-17,"San Diego, CA","Network Card,Headset,RAM,GPU,HDD"
5513,USER1834,TX05514,Jonathan Patterson,2022-09-28,"Chicago, IL","RAM,Motherboard,Keyboard,Monitor,Webcam,USB Hub,Headset,SSD,Speakers"
5514,USER1835,TX05515,Justin Jackson,2022-09-22,"Phoenix, AZ","CPU Cooler,UPS,Network Card,Monitor,USB Hub,RGB Lighting,Surge Protector,Speakers,HDD,Keyboard"
5515,USER1835,TX05516,Justin Jackson,2024-01-10,"Phoenix, AZ","Thermal Paste,Keyboard,CPU,Case"
5516,USER1835,TX05517,Justin Jackson,2024-03-20,"Phoenix, AZ","USB Hub,HDD,Thermal Paste,Webcam,Speakers,Keyboard,Power Supply,Surge Protector,Mouse"
5517,USER1835,TX05518,Justin Jackson,2023-10-10,"Phoenix, AZ","Mouse,Webcam,External HDD,UPS,Graphics Tablet,Monitor,CPU Cooler,Network Card,Sound Card"
5518,USER1836,TX05519,Gregory Arnold,2023-08-03,"El Paso, TX","External HDD,Network Card,Headset,CPU Cooler,Sound Card,USB Hub,RAM,CPU"
5519,USER1836,TX05520,Gregory Arnold,2023-12-28,"El Paso, TX","HDD,Speakers,Network Card,Thermal Paste,Motherboard"
5520,USER1836,TX05521,Gregory Arnold,2023-01-24,"El Paso, TX","Cooling Fan,Mouse,HDD,Thermal Paste,Power Supply,Sound Card,Webcam,Surge Protector,Monitor"
5521,USER1836,TX05522,Gregory Arnold,2024-02-11,"El Paso, TX","External HDD,Monitor,HDD,Surge Protector,Optical Drive,CPU Cooler"
5522,USER1837,TX05523,Scott Cox,2024-05-13,"Columbus, OH","CPU Cooler,Cooling Fan,External HDD,SSD,Graphics Tablet"
5523,USER1837,TX05524,Scott Cox,2023-03-30,"Columbus, OH","RAM,GPU,Case"
5524,USER1837,TX05525,Scott Cox,2023-05-15,"Columbus, OH","Mouse,Headset,HDD,Sound Card,RGB Lighting,CPU,CPU Cooler,Network Card"
5525,USER1838,TX05526,Shannon Jones,2023-12-10,"Chicago, IL","Keyboard,Webcam,GPU,Thermal Paste"
5526,USER1838,TX05527,Shannon Jones,2023-10-01,"Chicago, IL","Cooling Fan,Thermal Paste,Power Supply,Sound Card"
5527,USER1838,TX05528,Shannon Jones,2024-06-11,"Chicago, IL","Cooling Fan,CPU,Graphics Tablet,Mouse,Optical Drive,CPU Cooler,Motherboard,Network Card,UPS,RGB Lighting"
5528,USER1838,TX05529,Shannon Jones,2022-11-06,"Chicago, IL","CPU,CPU Cooler,USB Hub,Keyboard,RGB Lighting"
5529,USER1839,TX05530,Troy Burke,2023-02-21,"San Francisco, CA","Mouse,RAM,USB Hub,Webcam,Network Card,Thermal Paste,CPU,Power Supply"
5530,USER1839,TX05531,Troy Burke,2023-01-08,"San Francisco, CA","Monitor,External HDD,USB Hub"
5531,USER1839,TX05532,Troy Burke,2023-04-27,"San Francisco, CA","Monitor,CPU,Speakers,HDD,SSD,Optical Drive,Webcam,RAM,Thermal Paste"
5532,USER1840,TX05533,Janice Thomas,2022-09-29,"Denver, CO","Mouse,RAM,CPU,Power Supply,Monitor,External HDD,Cooling Fan"
5533,USER1840,TX05534,Janice Thomas,2024-04-30,"Denver, CO","Graphics Tablet,Surge Protector,Mouse,CPU Cooler"
5534,USER1840,TX05535,Janice Thomas,2024-04-19,"Denver, CO","Case,Speakers,Surge Protector,Graphics Tablet,Sound Card,Keyboard,GPU"
5535,USER1840,TX05536,Janice Thomas,2023-05-28,"Denver, CO","UPS,CPU Cooler,Cooling Fan,Surge Protector,Monitor,Graphics Tablet"
5536,USER1840,TX05537,Janice Thomas,2024-04-12,"Denver, CO","USB Hub,GPU,Mouse,CPU Cooler,RGB Lighting,Network Card"
5537,USER1841,TX05538,Ray Davis,2022-09-30,"Columbus, OH","Power Supply,SSD,Graphics Tablet,UPS,HDD,Network Card,Monitor,Sound Card,RGB Lighting,Case"
5538,USER1842,TX05539,Jose Glass,2022-10-07,"Fort Worth, TX","Surge Protector,CPU,SSD,Cooling Fan,Thermal Paste,RGB Lighting,Graphics Tablet,Keyboard"
5539,USER1842,TX05540,Jose Glass,2023-07-27,"Fort Worth, TX","Surge Protector,Optical Drive,Thermal Paste,GPU,Cooling Fan,Webcam"
5540,USER1842,TX05541,Jose Glass,2023-10-27,"Fort Worth, TX","Graphics Tablet,RGB Lighting,Motherboard,Keyboard,GPU,Power Supply,Speakers,CPU Cooler,SSD"
5541,USER1842,TX05542,Jose Glass,2022-12-15,"Fort Worth, TX","Optical Drive,Power Supply,Thermal Paste,GPU,Sound Card,Surge Protector,Cooling Fan,Monitor"
5542,USER1843,TX05543,Catherine Jones,2024-06-30,"Houston, TX","Thermal Paste,Motherboard,USB Hub,Optical Drive,Headset,RGB Lighting"
5543,USER1843,TX05544,Catherine Jones,2023-11-22,"Houston, TX","Mouse,CPU,Case,External HDD,Thermal Paste,CPU Cooler,HDD,RAM,USB Hub,Sound Card"
5544,USER1844,TX05545,Zachary Patterson,2023-07-25,"Indianapolis, IN","Mouse,Graphics Tablet,Power Supply,External HDD,USB Hub"
5545,USER1844,TX05546,Zachary Patterson,2023-01-18,"Indianapolis, IN","Optical Drive,CPU,Monitor,Power Supply,Speakers"
5546,USER1844,TX05547,Zachary Patterson,2023-07-30,"Indianapolis, IN","Motherboard,Graphics Tablet,USB Hub"
5547,USER1844,TX05548,Zachary Patterson,2024-04-18,"Indianapolis, IN","Cooling Fan,CPU Cooler,RAM,RGB Lighting,Keyboard,External HDD,Webcam,Headset,CPU"
5548,USER1844,TX05549,Zachary Patterson,2024-04-19,"Indianapolis, IN","UPS,CPU Cooler,Case,RGB Lighting,Sound Card,HDD"
5549,USER1845,TX05550,Glen Hernandez,2023-01-13,"Indianapolis, IN","RAM,Network Card,Power Supply,Headset,GPU,Graphics Tablet,HDD,Cooling Fan"
5550,USER1845,TX05551,Glen Hernandez,2022-11-28,"Indianapolis, IN","Webcam,CPU Cooler,Headset,Thermal Paste,RGB Lighting"
5551,USER1845,TX05552,Glen Hernandez,2023-07-12,"Indianapolis, IN","CPU,Mouse,Graphics Tablet,Power Supply,Headset,USB Hub,Sound Card,Keyboard,HDD"
5552,USER1845,TX05553,Glen Hernandez,2023-08-31,"Indianapolis, IN","Headset,UPS,GPU,Cooling Fan,Case,HDD,Network Card,Power Supply,Speakers"
5553,USER1846,TX05554,Phillip Adams,2023-08-11,"Detroit, MI","USB Hub,HDD,Headset,Graphics Tablet,Sound Card,Thermal Paste,CPU Cooler"
5554,USER1846,TX05555,Phillip Adams,2023-01-30,"Detroit, MI","Sound Card,UPS,Graphics Tablet"
5555,USER1846,TX05556,Phillip Adams,2023-07-26,"Detroit, MI","Webcam,Case,Headset"
5556,USER1846,TX05557,Phillip Adams,2024-09-14,"Detroit, MI","Keyboard,Monitor,Headset,Graphics Tablet,Speakers,CPU,GPU,USB Hub,Sound Card"
5557,USER1846,TX05558,Phillip Adams,2023-01-11,"Detroit, MI","UPS,HDD,RAM,Sound Card,GPU,RGB Lighting,External HDD"
5558,USER1847,TX05559,Todd Daniel,2024-04-21,"El Paso, TX","CPU Cooler,External HDD,Network Card,Case,GPU,Speakers,USB Hub,Monitor,CPU"
5559,USER1847,TX05560,Todd Daniel,2022-12-25,"El Paso, TX","RGB Lighting,Optical Drive,Cooling Fan"
5560,USER1848,TX05561,Edward Ponce,2023-02-27,"Dallas, TX","Monitor,Cooling Fan,SSD,Speakers,Sound Card,Webcam,HDD"
5561,USER1849,TX05562,Raymond Butler,2023-04-16,"San Jose, CA","GPU,Optical Drive,Surge Protector,Cooling Fan,Speakers,Webcam,CPU Cooler"
5562,USER1849,TX05563,Raymond Butler,2023-01-30,"San Jose, CA","Optical Drive,SSD,External HDD,Motherboard,CPU,Mouse,Network Card,UPS"
5563,USER1850,TX05564,Melinda Cline,2024-06-01,"Indianapolis, IN","Monitor,GPU,CPU"
5564,USER1850,TX05565,Melinda Cline,2024-01-18,"Indianapolis, IN","USB Hub,Webcam,UPS"
5565,USER1851,TX05566,Henry Garrett,2024-05-03,"San Antonio, TX","Mouse,USB Hub,Keyboard,Thermal Paste"
5566,USER1852,TX05567,Christopher Fisher,2023-08-30,"Columbus, OH","Network Card,RGB Lighting,Surge Protector,Monitor,Cooling Fan,Case,USB Hub,SSD,GPU"
